State,City,Country,latitude,longitude
Pennsylvania,Somerset,US,39.9980022,-79.0415528
,Somerset,UK,51.161750850000004,-3.0753867062227487
Pennsylvania,Southampton,US,40.1742759,-75.0437814
,Southampton,UK,50.9025349,-1.404189
Pennsylvania,Southwark,US,39.9404505,-75.1492578
,Southwark,UK,51.46525455,-0.06901863321466493
Pennsylvania,South Huntingdon Township,US,40.172558499999994,-79.69861186437808
Pennsylvania,Sunbury,US,40.8619754,-76.7936252
,Sunbury,UK,51.4077066,-0.4118589
Pennsylvania,Telford,US,40.3220483,-75.3279538
,Telford,UK,52.6780532,-2.4514219
Pennsylvania,Trafford,US,40.3821421,-79.7615695
,Trafford,UK,53.41893605,-2.359297161165271
Pennsylvania,Warminster,US,40.2067751,-75.0996159
,Warminster,UK,51.215076550000006,-2.1721664384278974
Pennsylvania,"Warrington Township, Bucks County",US,40.2492741,-75.1340604
Pennsylvania,"Warrington Township, York County",US,40.06566525,-76.93686815297654
Pennsylvania,"Warwick Township, Bucks County",US,40.24918545,-75.07643322238874
Pennsylvania,"Warwick Township, Chester County",US,40.1798503,-75.7578680093398
Pennsylvania,"Warwick Township, Lancaster County",US,40.1570975,-76.25590619903241
Pennsylvania,Washington,US,40.1943798,-80.2541251
,Washington,UK,54.898614,-1.528827
Pennsylvania,Westmoreland County,US,40.2930159,-79.4873204
Pennsylvania,Whitehall,US,40.6574088,-75.50745173462286
,Whitehall,UK,51.50306465716084,-0.12599991542912503
Pennsylvania,Yeadon,US,39.9390017,-75.2554605
,Yeadon,UK,53.8636612,-1.6850787
Pennsylvania,York,US,39.962493,-76.7276989
,York,UK,53.96565785,-1.0743052444639218
Rhode Island,Barrington,US,41.7407661,-71.3084633
,Barrington,UK,52.1277434,0.0371088
Rhode Island,Bradford,US,41.393642,-71.74087164205544
,Bradford,UK,53.7944229,-1.7519186
Rhode Island,Bristol,US,41.6770463,-71.2661597
,Bristol,UK,51.4538022,-2.5972985
Rhode Island,Bristol County,US,41.7034082,-71.2844401
,Bristol County,UK,51.477063599999994,-2.584302065490599
Rhode Island,Coventry,US,41.7000996,-71.6828444
,Coventry,UK,52.4081812,-1.510477
Rhode Island,Cumberland,US,41.9667656,-71.4328363
,Cumberland,UK,54.67842505,-3.304001955591123
Rhode Island,East Greenwich,US,41.6603788,-71.4558911
,East Greenwich,UK,51.4879961,0.0104653
Rhode Island,Exeter,US,41.5774793,-71.5376881
,Exeter,UK,50.7256138,-3.5269209
Rhode Island,Elmhurst,US,41.840567863880125,-71.43708740588194
,Elmhurst,UK,52.707846,-1.834485
Rhode Island,Gloucester,US,41.85044724168336,-71.43767499046902
,Gloucester,UK,51.8653705,-2.2458192
Rhode Island,Kent County,US,41.6722912,-71.602762
,Kent County,UK,51.27847465,0.5224654652678833
Rhode Island,Lincoln,US,41.9529237,-71.4663863
,Lincoln,UK,53.2293545,-0.5404819
Rhode Island,Little Compton,US,41.5101085,-71.1711648
,Little Compton,UK,51.9733465,-1.6162173776951692
Rhode Island,New Shoreham,US,41.1722089,-71.5573011
,New Shoreham,UK,50.8419542,-0.2559474
Rhode Island,Portsmouth,US,41.6024068,-71.2503157
,Portsmouth,UK,50.800031,-1.0906023
Rhode Island,Smithfield,US,41.9220433,-71.549507
,Smithfield,UK,54.9800483,-2.8751023
Rhode Island,Tiverton,US,41.6257406,-71.166333
,Tiverton,UK,50.9025623,-3.4875797
Rhode Island,Warren,US,41.7303794,-71.2825494
,Warren,UK,53.4354782,-3.0613983
Rhode Island,Warwick,US,41.6992717,-71.4586114
,Warwick,UK,52.2814519,-1.5815742
Rhode Island,West Greenwich,US,41.6226185,-71.6657892
,West Greenwich,UK,51.4772439,-0.01612246175309949
Rhode Island,West Warwick,US,41.7061296,-71.5221451
,West Warwick,UK,51.5770189,-0.058716800076071704
Rhode Island,Westerly,US,41.3775996,-71.8272911
,Westerly,UK,56.7886877,-2.6462035728313644
Rhode Island,Wickford,US,41.5739753,-71.4614464
,Wickford,UK,51.6113905,0.5244419
South Carolina,Barnwell,US,33.2641009,-81.4190808
,Barnwell,UK,52.4458552,-0.44026345546318496
South Carolina,Beaufort,US,32.3850708,-80.6923169
,Beaufort,UK,51.7976376,-3.2046657
South Carolina,Camden,US,34.2464886,-80.6070391
,Camden,UK,51.54279655,-0.16248031357798964
South Carolina,Carlisle,US,34.5929168,-81.4625993
,Carlisle,UK,54.8948478,-2.9362311
South Carolina,Chesterfield,US,34.6500578,-80.1417843
,Chesterfield,UK,53.2352134,-1.4264097
South Carolina,Darlington,US,34.3609331,-79.9438572
,Darlington,UK,54.5242081,-1.5555812
South Carolina,Dorchester,US,33.0756291,-80.3431133
,Dorchester,UK,50.7132064,-2.4371229
South Carolina,Edgefield,US,33.7635851,-81.9759066
,Edgefield,UK,52.8621127,1.1140422
South Carolina,Effingham,US,34.0579372,-79.7531209
,Effingham,UK,51.271863,-0.3977913
South Carolina,Gresham,US,33.9301641,-79.4111646
,Gresham,UK,52.9003592,1.2192448897563317
South Carolina,Hampton,US,32.7861789,-81.1237271
,Hampton,UK,51.4150272,-0.3691409
South Carolina,Lancaster,US,34.6628067,-80.700546
,Lancaster,UK,54.0484068,-2.7990345
South Carolina,Newberry,US,34.3266879,-81.5830086
,Newberry,UK,51.2005306,-4.026018781862216
South Carolina,Westminster,US,34.6648197,-83.0965425
,Westminster,UK,51.5004439,-0.1265398
South Carolina,Willington,US,33.9658235,-82.46391162002735
,Willington,UK,52.1368585,-0.3763016
South Carolina,Windsor,US,33.4818117,-81.5137177
,Windsor,UK,51.4837886,-0.6040418665032687
South Carolina,York,US,34.9603293,-81.1655408
,York,UK,53.96565785,-1.0743052444639218
South Dakota,Andover,US,45.4118663,-97.9041424
,Andover,UK,51.2078275,-1.479355
South Dakota,Arlington,US,44.364413,-97.133121
,Arlington,UK,51.1468971,-3.9840469
South Dakota,Avon,US,43.0049954,-98.0597954
,Avon,UK,52.09345017470979,-1.9404751347557299
South Dakota,Bath,US,45.469107,-98.3230440786759
,Bath,UK,51.3813864,-2.3596963
South Dakota,Brentford,US,45.1602486,-98.3228702
,Brentford,UK,51.4863958,-0.3216623
South Dakota,Bristol,US,45.344677,-97.748427
,Bristol,UK,51.4538022,-2.5972985
South Dakota,Chelsea,US,45.1685864,-98.7395464
,Chelsea,UK,51.4875167,-0.1687007
South Dakota,Chester,US,43.89907715,-96.92599073467153
,Chester,UK,53.1908873,-2.8908955
South Dakota,Hereford,US,44.3872086,-102.8954511
,Hereford,UK,52.0553813,-2.7151735
South Dakota,Ipswich,US,45.444419,-99.029278
,Ipswich,UK,52.0579324,1.1528095
South Dakota,Manchester,US,44.369139,-97.720636
,Manchester,UK,53.4794892,-2.2451148
South Dakota,Mansfield,US,45.2430471,-98.5627629
,Mansfield,UK,53.1443785,-1.1964165
South Dakota,Oldham,US,44.227471,-97.307846
,Oldham,UK,53.5415797,-2.1147831
South Dakota,Rutland,US,44.089416,-96.96728
,Rutland,UK,52.6423036,-0.6632643077026672
South Dakota,Selby,US,45.506379,-100.032066
,Selby,UK,53.785097,-1.099040720243205
South Dakota,Wentworth,US,43.997195,-96.964224
,Wentworth,UK,52.3853671,0.1741183
South Dakota,Worthing,US,43.329148,-96.762826
,Worthing,UK,50.8115402,-0.3699697
Tennessee,Bradford,US,36.0764546,-88.8100617
,Bradford,UK,53.7944229,-1.7519186
Tennessee,Bransford,US,36.5042106,-86.2699892
,Bransford,UK,52.1627331,-2.2992864903846213
Tennessee,Brentwood,US,36.0325687,-86.7825235
,Brentwood,UK,51.6201654,0.3018662
Tennessee,Bristol,US,36.5945034,-82.1885212
,Bristol,UK,51.4538022,-2.5972985
Tennessee,Cumberland County,US,35.953805,-84.9748195
Tennessee,Fairfield Glade,US,36.0010928,-84.8862201
Tennessee,Harrogate,US,36.5798289,-83.6554159
,Harrogate,UK,53.9921491,-1.5391039
Tennessee,Huntingdon,US,36.0006178,-88.4281063
,Huntingdon,UK,52.3305093,-0.1843514
Tennessee,London,US,35.8698226,-83.002092
,London,UK,51.4893335,-0.14405508452768728
Tennessee,Manchester,US,35.4832001,-86.0887296
,Manchester,UK,53.4794892,-2.2451148
Tennessee,Portland,US,36.5817089,-86.5163833
,Portland,UK,50.5672516,-2.4472529
Tennessee,Springfield,US,36.5092119,-86.8849984
,Springfield,UK,51.7510122,0.4969225
Tennessee,Westmoreland,US,36.5619881,-86.2480443
,Westmoreland,UK,51.3788171,-2.3695986
Tennessee,Winchester,US,35.1859901,-86.1118359
,Winchester,UK,51.0612766,-1.3131692
Tennessee,Woodbury,US,35.8275672,-86.0716565
,Woodbury,UK,50.67597685,-3.4061001495509577
Texas,Arlington,US,32.7355816,-97.1071186
,Arlington,UK,51.1468971,-3.9840469
Texas,Bedford,US,32.844017,-97.1430671
,Bedford,UK,52.1363806,-0.4675041
Texas,Bristol,US,32.4615287,-96.5699897
,Bristol,UK,51.4538022,-2.5972985
Texas,Caldwell,US,29.8298971,-97.5959641
,Caldwell,UK,54.5166552,-1.7524142
Texas,Derby,US,28.7715093,-99.1314923
,Derby,UK,52.9142235,-1.4719885461266053
Texas,Hereford,US,34.8245521,-102.398778
,Hereford,UK,52.0553813,-2.7151735
Texas,Liverpool,US,29.2949612,-95.2788231
,Liverpool,UK,53.4071991,-2.99168
Texas,London,US,32.2309892,-94.9443839
,London,UK,51.4893335,-0.14405508452768728
Texas,Mansfield,US,32.563487,-97.1420308
,Mansfield,UK,53.1443785,-1.1964165
Texas,Newcastle,US,33.192915,-98.7375358
,Newcastle,UK,54.9738474,-1.6131572
Texas,Richmond,US,29.5821811,-95.7607832
,Richmond,UK,51.4405529,-0.3076394377337949
Texas,Royston,US,32.8117744,-100.2984388
,Royston,UK,52.0472741,-0.0246467
Texas,Sheffield,US,30.6887099,-101.824502
,Sheffield,UK,53.3806626,-1.4702278
Texas,Southampton,US,29.7217128,-95.4084277
,Southampton,UK,50.9025349,-1.404189
Texas,Stamford,US,32.9439359,-99.798715
,Stamford,UK,52.6519973,-0.4804579
Texas,Wellington,US,34.8559899,-100.2135865
,Wellington,UK,50.978376,-3.2275504
Texas,Wortham,US,31.7879419,-96.4624814
,Wortham,UK,52.3536673,1.0564447
Texas,Irving,US,32.8295183,-96.9442177
,Irving,UK,55.1954625,-6.6824259
Utah,Croydon,US,41.0685562,-111.5138141
,Croydon,UK,51.3713049,-0.101957
Utah,Leamington,US,39.5346744,-112.283554
,Leamington,UK,52.2913394,-1.536404
Utah,Leeds,US,37.2354005,-113.361421
,Leeds,UK,53.7974185,-1.5437941
Vermont,Andover,US,43.2773768,-72.6961949
,Andover,UK,51.2078275,-1.479355
Vermont,Barnet,US,44.2966923,-72.0495301
,Barnet,UK,51.65309,-0.2002261
Vermont,Berkshire,US,44.9715357,-72.7743747
,Berkshire,UK,51.453488899999996,-1.0318729593399247
Vermont,Bradford,US,43.9924278,-72.1294525
,Bradford,UK,53.7944229,-1.7519186
Vermont,Brighton,US,44.80232719999999,-71.87162301446706
,Brighton,UK,50.8214626,-0.1400561
Vermont,Bridgewater,US,43.5878764,-72.6252616
,Bridgewater,UK,51.535283500000006,-0.008877468796799647
Vermont,Bristol,US,44.1332662,-73.0785227
,Bristol,UK,51.4538022,-2.5972985
Vermont,Burlington,US,44.4761601,-73.212906
,Burlington,UK,51.5092768,-0.13973813543557267
Vermont,Cambridge,US,44.6449462,-72.8766075
,Cambridge,UK,52.2055314,0.1186637
Vermont,Chelsea,US,43.9891592,-72.4477921
,Chelsea,UK,51.4875167,-0.1687007
Vermont,Chester,US,43.2629706,-72.5945649
,Chester,UK,53.1908873,-2.8908955
Vermont,Chittenden,US,44.4531756,-73.0673673
,Chittenden,UK,51.32386618797456,-0.4771093279689772
Vermont,Colchester,US,44.534084,-73.1846098
,Colchester,UK,51.8896903,0.8994651
Vermont,Coventry,US,44.8658913,-72.2648552
,Coventry,UK,52.4081812,-1.510477
Vermont,Derby,US,44.93541675,-72.12028400505386
,Derby,UK,52.9142235,-1.4719885461266053
Vermont,Derby Center,US,44.9474125,-72.1339323
Vermont,Derby Line,US,45.0053262,-72.0996523
,Derby Line,UK,52.8855826,-1.2643612
Vermont,Dorset,US,43.2397974,-73.00927
,Dorset,UK,50.79683685,-2.34473226124306
Vermont,Essex,US,44.5230418,-73.06227032277991
,Essex,UK,51.77046785,0.46466977412300386
Vermont,Essex County,US,44.680852099999996,-71.7352329786847
,Essex County,UK,51.77046785,0.46466977412300386
Vermont,Guilford,US,42.8177217,-72.5752194
,Guilford,UK,53.0895084,-1.371260740965157
Vermont,Kirby,US,44.5080579,-71.91050228002895
,Kirby,UK,52.3432468,-0.3448397070379867
Vermont,Leicester,US,43.8658693,-73.1083917
,Leicester,UK,52.6362,-1.1331969
Vermont,Maidstone,US,44.645072400000004,-71.6145532591119
,Maidstone,UK,51.2748258,0.5231646
Vermont,Manchester,US,43.176909,-73.0568716
,Manchester,UK,53.4794892,-2.2451148
Vermont,Milton,US,44.6303955,-73.1159608
,Milton,UK,52.2422961,0.1604726
Vermont,Norwich,US,43.7136654,-72.3081535
,Norwich,UK,52.6285576,1.2923954
Vermont,Middlesex,US,44.2920544,-72.6780549
,Middlesex,UK,51.546055800000005,-0.2537791389340719
Vermont,Plymouth,US,43.5355839,-72.7217781
,Plymouth,UK,50.3714122,-4.1424451
Vermont,Putney,US,42.9751766,-72.5215973
,Putney,UK,51.4625314,-0.2163018
Vermont,Reading,US,43.500005650000006,-72.59291505134692
,Reading,UK,51.4564242,-0.9700664
Vermont,Richmond,US,44.4052143,-72.9930745
,Richmond,UK,51.4405529,-0.3076394377337949
Vermont,Rochester,US,43.8747279,-72.8085322
,Rochester,UK,51.3883811,0.504925
Vermont,Rutland,US,43.6084792,-72.9724768
,Rutland,UK,52.6423036,-0.6632643077026672
Vermont,Salisbury,US,43.8963386,-73.1002327
,Salisbury,UK,51.0690613,-1.7954134
Vermont,Sheffield,US,44.6020032,-72.1142013
,Sheffield,UK,53.3806626,-1.4702278
Vermont,Shrewsbury,US,43.5089969,-72.8684782
,Shrewsbury,UK,52.707755,-2.7540658
Vermont,St. Albans (city),US,44.8107911,-73.0833607
,St. Albans (city),UK,51.7504966,-0.3276687
Vermont,St. Albans (town),US,44.8045112,-73.1686115640847
,St. Albans (town),UK,51.48211675,-0.605621870505491
Vermont,Stamford,US,42.7524489,-73.0686888
,Stamford,UK,52.6519973,-0.4804579
Vermont,Stockbridge,US,43.7867833,-72.7541561
,Stockbridge,UK,51.1140854,-1.4929702
Vermont,Stowe,US,44.4643768,-72.6856197
,Stowe,UK,52.03701915,-1.0170847763469442
Vermont,Sudbury,US,43.7992035,-73.2048157
,Sudbury,UK,52.0401524,0.7299495
Vermont,Tunbridge,US,43.8873027,-72.4944467
,Tunbridge,UK,51.1371483,0.2673446
Vermont,Wells,US,43.4171691,-73.2035181
,Wells,UK,51.2094511,-2.6451203
Vermont,Weybridge,US,44.0661986,-73.2157386
,Weybridge,UK,51.3727175,-0.4549297
Vermont,Westminster,US,43.0678903,-72.4586472
,Westminster,UK,51.5004439,-0.1265398
Vermont,Windham County,US,42.9948675,-72.73425838842638
Vermont,Woodstock,US,43.6247646,-72.5189791
,Woodstock,UK,51.8474887,-1.3545343
Virginia,Abingdon,US,36.7104018,-81.975249
,Abingdon,UK,51.6714842,-1.2779715
Virginia,Arlington,US,38.8769326,-77.0893094
,Arlington,UK,51.1468971,-3.9840469
Virginia,Ashland,US,37.7594012,-77.4806603
,Ashland,UK,52.0151126,-0.727301
Virginia,Bedford,US,37.3123905,-79.5399003
,Bedford,UK,52.1363806,-0.4675041
Virginia,Bristol,US,36.5959685,-82.1885009
,Bristol,UK,51.4538022,-2.5972985
Virginia,Charles City County,US,37.3705777,-77.0605098
Virginia,Chester,US,37.3497855,-77.43882114249845
,Chester,UK,53.1908873,-2.8908955
Virginia,Chesterfield,US,37.3859982,-77.578509
,Chesterfield,UK,53.2352134,-1.4264097
Virginia,Crewe,US,37.175846,-78.1243884
,Crewe,UK,53.0996153,-2.4414627
Virginia,Cumberland County,US,37.5004191,-78.2469202
Virginia,Dendron,US,37.045428,-76.9360723
,Dendron,UK,54.1260959,-3.153077904626188
Virginia,Dover,US,38.9764987,-77.6744377
,Dover,UK,51.1251275,1.3134228
Virginia,Elmhurst,US,36.8834808,-76.2302164
,Elmhurst,UK,52.707846,-1.834485
Virginia,"Essex County, Virginia",US,37.9140592,-76.9326385
Virginia,Falmouth,US,38.3347995,-77.4623808599892
,Falmouth,UK,50.1552197,-5.0688262
Virginia,Gloucester,US,37.4452288,-76.5594479
,Gloucester,UK,51.8653705,-2.2458192
Virginia,Gloucester County,US,37.4452288,-76.5594479
,Gloucester County,UK,51.9966442,-2.440428
Virginia,Gloucester Courthouse,US,37.408519,-76.52134189897171
,Gloucester Courthouse,UK,51.8660763,-2.2490613
Virginia,Gloucester Point,US,37.2826477,-76.5078526172301
Virginia,Hampton,US,37.0264414,-76.3442846
,Hampton,UK,51.4150272,-0.3691409
Virginia,Loudoun County,US,39.0984586,-77.6705008
Virginia,Manchester,US,37.5209803,-77.4441501
,Manchester,UK,53.4794892,-2.2451148
Virginia,"Manchester, Chesterfield County",US,37.4951505,-77.54166881107872
Virginia,Midlothian,US,37.486806,-77.64731950000001
,Midlothian,UK,55.833333,-3.083333
Virginia,New Kent,US,37.4974701,-76.9990453
,New Kent,UK,51.494287481493814,-0.0878117568800017
Virginia,Norfolk,US,36.8493695,-76.2899539
,Norfolk,UK,52.666667,1.0
Virginia,Northumberland County,US,37.9314992,-76.4836686
,Northumberland County,UK,55.7601973,-2.0080013964303736
Virginia,Prince William County,US,38.7389846,-77.5536743
Virginia,Richmond,US,37.5385087,-77.43428
,Richmond,UK,51.4405529,-0.3076394377337949
Virginia,Shadwell,US,38.0129175,-78.3955647
,Shadwell,UK,51.51125,-0.0569241
Virginia,Southampton,US,36.6959378,-77.1586002
,Southampton,UK,50.9025349,-1.404189
Virginia,Stafford,US,38.4167265,-77.4579783
,Stafford,UK,52.8063157,-2.1163818
Virginia,Suffolk,US,36.7281341,-76.5834683
,Suffolk,UK,52.241001350000005,1.0465716091328372
Virginia,Sussex County,US,36.9096897,-77.2741121
,Sussex County,UK,50.8310079,-0.16363663167577136
Virginia,Portsmouth,US,36.8320081,-76.297699
,Portsmouth,UK,50.800031,-1.0906023
Virginia,Surry,US,37.1118778,-76.895924
,Surry,UK,50.833253957626695,-0.26996562199325924
Virginia,Isle of Wight County,US,36.8953677,-76.7248143
,Isle of Wight County,UK,50.68209265,-1.288373066794874
Virginia,Northampton County,US,37.3688433,-75.9265679
,Northampton County,UK,52.2368099,-0.8962226
Virginia,Northumberland County,US,37.9314992,-76.4836686
,Northumberland County,UK,55.7601973,-2.0080013964303736
Virginia,Middlesex County,US,37.6221412,-76.5904374
,Middlesex County,UK,51.5957222,-0.1864771293204509
Virginia,Sussex,US,36.9096897,-77.2741121
,Sussex,UK,50.94451385000001,-0.062267328417847545
Virginia,Buckingham,US,37.5558826,-78.5547172
,Buckingham,UK,51.9983175,-0.9786725
Virginia,Wakefield,US,38.8245735,-77.24026667909686
,Wakefield,UK,53.6829541,-1.4967286
Virginia,Waverly,US,37.0359068,-77.0954059
,Waverly,UK,52.63745375,1.26659635
Virginia,Westmoreland County,US,38.1153203,-76.7567355
Virginia,Woodstock,US,38.8817784,-78.5058429
,Woodstock,UK,51.8474887,-1.3545343
Virginia,Winchester,US,39.1852184,-78.1652404
,Winchester,UK,51.0612766,-1.3131692
Virginia,Yorkshire,US,38.787158000000005,-77.44586462112365
,Yorkshire,UK,53.9825271,-1.3852499932684972
Virginia,Yorktown,US,37.235665499999996,-76.51364950821196
,Yorktown,UK,51.93924825,1.26610315
Virginia,Washington,US,36.740236,-81.9421666
,Washington,UK,54.898614,-1.528827
West Virginia,Chester,US,40.6131203,-80.5628478
,Chester,UK,53.1908873,-2.8908955
West Virginia,Elmhurst,US,37.6337329,-80.6295197
,Elmhurst,UK,52.707846,-1.834485
West Virginia,New Cumberland,US,40.4967329,-80.6067392
,New Cumberland,UK,53.95948967588896,-1.083642789070637
West Virginia,New Manchester,US,40.5314547,-80.5800712
,New Manchester,UK,53.5141332,-2.419744773214067
West Virginia,London,US,38.1943567,-81.3686944
,London,UK,51.4893335,-0.14405508452768728
West Virginia,Romney,US,39.3419698,-78.7564522
,Romney,UK,52.614751010921665,-1.6671313428286851
West Virginia,St. Albans,US,38.3856488,-81.836241
,St. Albans,UK,51.753051,-0.3379675
Wisconsin,Appleton,US,44.2613967,-88.4069744
,Appleton,UK,53.3556014,-2.5774257
Wisconsin,Bradford,US,42.6462944,-88.83540304376143
,Bradford,UK,53.7944229,-1.7519186
Wisconsin,"Bristol, Dane County",US,43.2731217,-89.2115666
Wisconsin,"Bristol, Kenosha County",US,42.558908,-88.0492498
Wisconsin,Cambridge,US,43.0038217,-89.0176795
,Cambridge,UK,52.2055314,0.1186637
Wisconsin,Cumberland,US,45.5326798,-92.0213472
,Cumberland,UK,54.67842505,-3.304001955591123
Wisconsin,Dorchester,US,45.0012665,-90.3315461
,Dorchester,UK,50.7132064,-2.4371229
Wisconsin,Gillingham,US,43.4300493,-90.4516187
,Gillingham,UK,51.3871701,0.5461611
Wisconsin,"Hull, Marathon County",US,44.9021575,-90.25328898979438
Wisconsin,"Hull, Portage County",US,44.5552885,-89.60194370432092
Wisconsin,Ipswich,US,42.7074956,-90.4104061
,Ipswich,UK,52.0579324,1.1528095
Wisconsin,Lancaster,US,42.8477422,-90.7102299
,Lancaster,UK,54.0484068,-2.7990345
Wisconsin,Leeds,US,43.32533,-89.30401065737406
,Leeds,UK,53.7974185,-1.5437941
Wisconsin,"Manchester, Green Lake County",US,43.66875775,-89.06642055070013
Wisconsin,"Manchester, Jackson County",US,44.20480515,-90.77552686850024
Wisconsin,Middleton,US,43.0962919,-89.5119565
,Middleton,UK,53.5488758,-2.1993464
Wisconsin,New Chester,US,43.856157249999995,-89.6570749294103
,New Chester,UK,54.864551500000005,-1.5584138
Wisconsin,New London,US,44.3927581,-88.7398255
,New London,UK,58.8356775,-2.8993399454931374
Wisconsin,Oxford,US,43.7813653,-89.572636
,Oxford,UK,51.7520131,-1.2578499
Wisconsin,Plymouth,US,43.7486054,-87.977038
,Plymouth,UK,50.3714122,-4.1424451
Wisconsin,"Plymouth, Juneau County",US,43.7913919,-90.25183961615278
Wisconsin,"Plymouth, Rock County",US,42.62867165,-89.18667754726359
Wisconsin,"Plymouth, Sheboygan County",US,43.7486054,-87.977038
Wisconsin,Ripon,US,43.8442406,-88.8387158
,Ripon,UK,54.1362169,-1.5238006
Wisconsin,Somerset,US,45.124894,-92.6730433
,Somerset,UK,51.161750850000004,-3.0753867062227487
Wisconsin,Stoughton,US,42.9167389,-89.2178997
,Stoughton,UK,50.894573449999996,-0.8902873436122902
Wisconsin,Sussex,US,43.1339001,-88.2220372
,Sussex,UK,50.94451385000001,-0.062267328417847545
Wisconsin,Waterloo,US,43.1838844,-88.9884421
,Waterloo,UK,51.5030015,-0.1139812
Wisconsin,Wellington,US,43.76549605,-90.49273702268574
,Wellington,UK,50.978376,-3.2275504
Wyoming,Bedford,US,42.899148,-110.92250200875789
,Bedford,UK,52.1363806,-0.4675041
Wyoming,Newcastle,US,43.8547459,-104.2051256
,Newcastle,UK,54.9738474,-1.6131572
Wyoming,Sussex,US,43.6983082,-106.295027
,Sussex,UK,50.94451385000001,-0.062267328417847545
Wyoming,Torrington,US,42.062465,-104.184394
,Torrington,UK,50.9571784,-4.1654137
